date,price,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year
1965/12/10,952.71,0.699722014,3.720576267,2.263582548,2.098664794,0,0.080549853,0.102252612
1965/12/17,957.84,0.538463961,2.162252942,2.317886529,2.103929505,0.010219902,0.089494517,0.102587715
1965/12/23,966.35,0.888457362,2.818842395,2.639479495,2.143393766,0.021414453,0.131093814,0.113114093
1965/12/31,969.25,0.300098308,2.742277643,2.860987312,2.192636034,0.017361002,0.107524424,0.108829451
1966/1/7,986.12,1.740521021,3.136445705,2.714954671,2.326117006,0.029524764,0.121253468,0.117302485
1966/1/14,987.29,0.118646818,1.409564759,2.526782626,2.265516165,0.021669167,0.121385248,0.107895505
1966/1/21,988.13,0.085081384,2.025747248,2.328508839,2.231334627,0.019478979,0.143721932,0.105810336
1966/1/28,985.34,-0.282351512,1.943064172,2.128705471,2.246678927,-0.000790979,0.117507627,0.091366229
1966/2/4,986.34,0.101487811,2.506748939,1.971281279,2.316606166,-0.00096223,0.117665722,0.094037003
1966/2/11,989.02,0.27171158,2.210191212,2.171437893,2.338702349,0.000900691,0.112746256,0.113184612
1966/2/18,975.21,-1.396331722,2.962528564,2.405633222,2.457873852,-0.010280715,0.09585239,0.101185637
1966/2/25,953,-2.277458188,3.178802514,2.714567807,2.568086863,-0.033801732,0.063675428,0.054821964
1966/3/4,932.33,-2.168940189,3.997901364,3.087355914,2.591197288,-0.057319367,0.026840389,0.040581716
1966/3/11,927.94,-0.470863321,3.410809477,3.38751048,2.695243666,-0.048471611,0.009793893,0.030677981
1966/3/18,922.87,-0.546371533,2.651033472,3.309636707,2.681259589,-0.03161595,-0.006577106,0.0302418
1966/3/25,929.94,0.766088398,2.297181618,3.089231483,2.644168254,-0.00256347,0.000441083,0.042942859
1966/4/1,931.28,0.144095318,2.699098867,2.764530859,2.607722684,0.003599371,0.001764124,0.042434825
1966/4/7,945.75,1.553775449,2.351602096,2.499729013,2.686225795,0.024792224,0.007929149,0.049340937
1966/4/15,947.76,0.212529738,2.897171557,2.561263534,2.758844488,0.019162527,0.007537181,0.039324487
1966/4/22,949.82,0.217354605,2.943783236,2.722913939,2.842237743,0.019908083,-0.002719417,0.036468791
1966/4/29,933.67,-1.700322166,3.19007812,2.845658752,2.899181841,-0.012772932,-0.028247,0.012327876
1966/5/6,902.82,-3.304165283,6.072809451,3.775960591,3.221066695,-0.047417068,-0.059023399,-0.031838801
1966/5/13,876.1,-2.959615427,4.397332802,4.151000902,3.340633715,-0.077614706,-0.083845736,-0.067591873
1966/5/20,876.88,0.089030933,3.287295971,4.236879086,3.349674836,-0.060824488,-0.079594,-0.048937093
1966/5/27,897.03,2.297919898,3.056290484,4.203432177,3.271207263,-0.006413239,-0.05391552,-0.022875069
1966/6/3,887.85,-1.023377145,2.485981517,3.306725193,3.194138266,0.013411711,-0.061558626,-0.014441756
1966/6/10,891.75,0.439263389,2.984738413,2.953576596,3.221947011,0.016957851,-0.063985893,0.011409906
1966/6/17,894.25,0.280347631,2.31006448,2.709268724,3.223020583,-0.003099116,-0.066388958,0.017164111
1966/6/24,897.15,0.324294101,2.381884261,2.540667168,3.196586032,0.010474742,-0.071609665,0.050096565
1966/7/1,877.05,-2.240428022,5.038176448,3.1787159,3.420467228,-0.016484441,-0.095125097,0.002171056
1966/7/8,894.03,1.936035574,3.340744541,3.267717432,3.457431644,-0.000246016,-0.0933862,0.016543867
1966/7/15,889.35,-0.523472367,2.896994508,3.414449939,3.453532583,-0.008694198,-0.099200843,0.010142886
1966/7/22,869.14,-2.272446169,3.148366785,3.60607057,3.450056638,-0.00901887,-0.120419378,0.005995648
1966/7/29,847.37,-2.504774835,3.060496583,3.111650604,3.199030566,-0.052190642,-0.140022733,-0.038968845
1966/8/5,852.38,0.591241134,3.929806342,3.258916054,3.160070028,-0.041569686,-0.135815236,-0.034130312
1966/8/12,840.52,-1.391398203,2.839109317,3.244444757,3.12272114,-0.032929102,-0.150148632,-0.054331072
1966/8/19,804.61,-4.272355209,5.258649408,3.772015412,3.30625105,-0.050462018,-0.17493668,-0.09585239
1966/8/26,780.55,-2.990268577,3.927368539,3.988733401,3.426366635,-0.084269927,-0.180954879,-0.12880183
1966/9/2,787.68,0.913458459,5.04772276,4.268212506,3.598281998,-0.062865845,-0.155148928,-0.132472796
1966/9/9,775.54,-1.541235019,4.037172456,4.56772829,3.742207662,-0.036129305,-0.164234757,-0.156049361
1966/9/16,814.29,4.996518555,6.098976197,4.777809988,4.051965324,0.04322593,-0.117654708,-0.123457986
1966/9/23,790.96,-2.86507264,4.028048975,4.802980097,3.967788034,0.004164128,-0.149450502,-0.149075339
1966/9/30,774.21,-2.117679782,5.259431577,4.855907301,4.12767862,-0.001714934,-0.168660338,-0.167193752
1966/10/7,744.31,-3.862001266,4.972810994,5.089816936,4.300663328,-0.085939899,-0.212994978,-0.206754697
1966/10/14,771.7,3.679918314,7.443135253,5.4258567,4.6585607,-0.024350157,-0.185764329,-0.179627287
1966/10/21,787.29,2.020215109,3.680186601,5.338891106,4.710201535,0.016894641,-0.171116633,-0.173370712
1966/10/28,807.95,2.624191848,4.610753344,5.176721548,4.766947118,0.085502009,-0.134651429,-0.15909493
1966/11/4,805.05,-0.358933102,2.77244879,4.626630997,4.761392074,0.043216276,-0.108294012,-0.16092553
1966/11/11,819.08,1.742748898,3.229613068,3.573250451,4.592305713,0.040379022,-0.065083895,-0.143472623
1966/11/18,809.39,-1.183034624,2.722566782,3.333845496,4.491905566,0.001782289,-0.076966061,-0.150434025
1966/11/25,803.33,-0.748711993,2.742806311,2.866858738,4.299829196,-0.002136513,-0.104455815,-0.152739545
1966/12/2,789.46,-1.726563181,3.074701555,2.942421929,4.219623287,-0.036162524,-0.110818269,-0.165555074
1966/12/9,813.01,2.983051706,4.357408862,3.224370877,4.074492676,0.004472504,-0.08829829,-0.146634338
1966/12/16,807.17,-0.718318348,3.074992928,3.312477414,3.995071339,0.004780103,-0.097377691,-0.157301846
1966/12/23,799.09,-1.001028284,2.242402468,3.187376453,3.743652246,0.012198211,-0.109301678,-0.173084286
1966/12/30,785.68,-1.678158906,2.915816742,3.14765525,3.572236058,-0.033615823,-0.104178781,-0.189393861
1967/1/6,808.73,2.933764382,5.129314734,3.340631718,3.379417682,0.001932678,-0.095410669,-0.179886829
1967/1/13,835.12,3.263140974,5.020216883,3.826937707,3.491086872,0.045088788,-0.060977118,-0.154128979
1967/1/20,847.15,1.440511543,3.065427723,4.03269402,3.362309737,0.078237959,-0.025300872,-0.142673535
1967/1/27,844.03,-0.368293691,3.128135513,4.085773713,3.391950297,0.043648684,-0.003941608,-0.143412426
1967/2/3,857.45,1.589990877,2.796109143,3.502472316,3.35582497,0.026738672,0.005948051,-0.130675021
1967/2/10,855.72,-0.201761036,2.845646977,2.958829839,3.366081653,0.010116272,0.018084043,-0.134779883
1967/2/17,850.83,-0.571448605,2.056747534,2.706659792,3.308910088,0.008056586,0.057443979,-0.12754176
1967/2/24,847.32,-0.412538345,2.05681511,2.438829691,3.224086218,-0.0118141,0.085542246,-0.11089192
1967/3/3,846.59,-0.086153991,3.009488741,2.49217459,3.111759541,-0.010669378,0.074789255,-0.091963146
1967/3/10,848.5,0.225610981,3.425507034,2.637139605,3.14096905,-0.002738502,0.094076385,-0.085608983
1967/3/17,869.76,2.505598114,4.667059517,3.2897176,3.343023804,0.026483501,0.068120694,-0.057548734
1967/3/23,876.66,0.793322296,2.828366446,3.482605434,3.33573628,0.035518964,0.108349348,-0.057294019
1967/3/31,865.97,-1.219400908,2.532338649,3.363317911,3.119321606,0.020589275,0.118520815,-0.070129284
1967/4/7,853.33,-1.45963486,2.101689435,3.032363512,2.876110985,-0.018890269,0.146471228,-0.097721385
1967/4/14,859.73,0.75000293,3.046886902,2.627320358,2.874565917,-0.019311934,0.114072826,-0.092882164
1967/4/21,883.17,2.72643737,3.535993859,2.804227211,2.908554112,0.01986212,0.121784857,-0.07017119
1967/4/28,897.04,1.57047907,2.932617729,2.904296981,2.919929828,0.051222856,0.110266724,-0.039232277
1967/5/5,905.95,0.993266744,2.753500401,3.067249723,2.912250946,0.053761065,0.12533383,0.003466915
1967/5/12,890.02,-1.758375186,3.311441029,3.133388254,3.016808738,0.007756151,0.086609367,0.015888597
1967/5/19,874.54,-1.739286758,2.775218534,2.943194423,3.07667569,-0.025082494,0.080492717,-0.002668552
1967/5/26,870.31,-0.48368285,2.218309054,2.764617255,3.010744049,-0.039339919,0.083377939,-0.029787187
1967/6/2,863.3,-0.805460123,2.43591364,2.685220564,2.928277933,-0.030021797,0.093532288,-0.027651067
1967/6/9,874.88,1.341364531,5.212556469,3.160499424,2.973736012,0.000388776,0.076099925,-0.018917858
1967/6/16,885,1.156730066,2.548920995,3.10392504,2.950448891,0.016879043,0.096423306,-0.010343864
1967/6/23,877.36,-0.863276836,2.474576271,3.167991844,2.94563536,0.016286343,0.097948917,-0.022058742
1967/6/30,860.25,-1.950168688,3.271177168,3.376807726,3.043092671,-0.016722293,0.094911414,-0.019155122
1967/7/7,869.04,1.02179599,2.464399884,2.689768579,2.994552086,-0.018033898,0.074573714,-0.027952082
1967/7/14,882.04,1.495903526,2.715640247,2.731448392,2.926189285,0.005334184,0.056183542,-0.008219486
1967/7/21,909.55,3.118906172,4.909074418,3.340072929,3.090894009,0.057308922,0.073658738,0.046494236
1967/7/28,901.52,-0.882854159,1.90203947,2.997788505,3.019938932,0.037374574,0.068113693,0.063903608
1967/8/4,923.76,2.466944716,3.837962552,3.341179172,3.063815725,0.047299442,0.077333955,0.083741993
1967/8/11,920.64,-0.337750065,1.926907422,3.143995966,2.993123133,0.012192843,0.075865937,0.095321944
1967/8/18,919.03,-0.174878345,1.683611401,2.337630211,2.948564995,0.019422753,0.080157023,0.142205541
1967/8/25,894.06,-2.716995093,3.568980338,2.754365428,3.04298722,-0.032151208,0.055162158,0.145423099
1967/9/1,901.17,0.795248641,2.125137015,2.326159044,2.785702265,-0.021148332,0.064470405,0.144081353
1967/9/8,907.53,0.705749193,2.075080174,2.363202232,2.74621553,-0.012513193,0.069569829,0.170191093
1967/9/15,933.47,2.858307714,4.043943451,2.953285244,2.876996128,0.044079816,0.073250092,0.146360633
1967/9/22,934.34,0.093200638,2.367510472,2.652917778,2.80169057,0.036807706,0.065795177,0.181273389
1967/9/29,926.65,-0.823040863,3.392769227,2.969825831,2.879054682,0.021068174,0.070071711,0.196897483
1967/10/6,928.73,0.224464469,2.136729078,2.985238057,2.830812085,-0.005077828,0.08835972,0.247773105
1967/10/13,918.16,-1.138113338,3.424030666,2.830259861,2.707058439,-0.017317037,0.067963198,0.189788778
1967/10/20,896.72,-2.335104993,3.441665941,3.098798728,2.835360645,-0.032299142,0.01534246,0.138995796
1967/10/27,888.17,-0.953474886,2.95521456,2.989410061,2.761798312,-0.043672542,-0.009888076,0.099288322
1967/11/3,856.61,-3.553373791,4.616233379,3.609286136,2.985908808,-0.067036246,-0.054462167,0.064045711
1967/11/10,862.8,0.722615893,3.011872381,3.506246565,3.096597223,-0.037826746,-0.030583582,0.05337696
1967/11/17,862.1,-0.081131201,3.24524803,3.457142087,3.069619531,-0.029352489,-0.014224621,0.065123117
1967/11/24,874.01,1.381510266,5.231411669,4.026191365,3.328475752,0.020312628,0.004251359,0.087983768
1967/12/1,879.15,0.588093958,2.986235855,3.618691984,3.404405392,0.01894993,0.018359782,0.113609303
1967/12/8,887.25,0.92134448,2.90052892,3.590856119,3.309120848,0.02917295,0.014139082,0.09131499
1967/12/15,880.6,-0.749506903,2.130177515,3.31208849,3.289343102,0.007539959,-0.004971751,0.090972162
1967/12/22,887.36,0.767658415,2.589143766,2.651521514,3.222374313,0.009338566,0.01139783,0.110463152
1967/12/29,905.1,1.999188604,3.211774252,2.707906113,3.311961411,0.020118343,0.052136007,0.151995723
1968/1/5,901.24,-0.426472213,2.949950282,2.720261453,3.272454712,0.023438565,0.03705238,0.114389228
1968/1/12,898.98,-0.250765612,3.417513648,3.042095487,3.270442021,0.013095023,0.019205478,0.076468052
1968/1/19,880.32,-2.075685777,2.981156422,3.140098651,3.272603843,-0.02737819,-0.032136771,0.039154813
1968/1/26,865.06,-1.73346056,3.157942566,3.126640729,3.151079609,-0.04014469,-0.040442808,0.024916176
1968/2/2,863.56,-0.173398377,2.600975655,3.039397073,3.116838215,-0.039400209,-0.065168442,0.00712578
1968/2/9,840.04,-2.723609245,3.821390523,3.140366291,3.164850089,-0.045756089,-0.087547793,-0.018323751
1968/2/16,836.34,-0.440455216,2.345126423,2.981358792,2.924326319,-0.033200009,-0.0899753,-0.017030429
1968/2/23,849.8,1.609393309,3.264222685,3.007928821,2.947491888,-0.01593404,-0.049504508,0.002926875
1968/3/1,840.44,-1.101435632,2.059308072,2.872511926,2.877390151,0.000476168,-0.067390171,-0.007264437
1968/3/8,835.24,-0.618723526,2.605777926,2.568608776,2.917023518,-0.001315255,-0.079655769,-0.015627578
1968/3/15,837.55,0.276567214,2.801589962,2.682724661,2.934727368,-0.014415157,-0.102756382,-0.037033205
1968/3/22,826.05,-1.373052355,4.381827951,2.962125978,3.032231843,-0.017121984,-0.115899994,-0.057730477
1968/3/29,840.67,1.769868652,3.147509231,3.234176267,3.048695089,0.006501125,-0.092785841,-0.029215793
1968/4/5,865.81,2.990471886,4.068183711,3.599777714,3.102917594,0.033741269,-0.067748431,0.014625057
1968/4/11,905.69,4.606091406,4.977997482,4.143879593,3.269321015,0.096410629,-0.013581511,0.053458644
1968/4/19,897.65,-0.887720964,2.948028575,3.78542975,3.251828183,0.067779271,0.001037113,0.016395484
1968/4/26,906.03,0.933548711,3.498022615,3.873058096,3.326582096,0.04645361,0.020108763,0.01002185
1968/5/3,919.21,1.454697968,3.863006744,3.821763854,3.330050115,0.014927845,0.073078764,0.014636569
1968/5/10,912.91,-0.685371134,2.589179839,3.224559443,3.350387899,0.016999944,0.05807835,0.025718523
1968/5/17,898.98,-1.525889737,2.968529209,3.229684602,3.325746776,-0.007781199,0.04277926,0.02794612
1968/5/24,895.28,-0.411577566,2.26923847,2.922488565,3.343240976,-0.026033224,0.024336106,0.028690926
1968/5/31,899,0.415512465,2.513180234,2.585031938,3.335524502,-0.015236989,0.022578627,0.041352948
1968/6/7,914.88,1.766407119,2.9810901,2.683009503,3.350482847,0.017686712,0.031141167,0.045720556
1968/6/14,913.62,-0.13772298,2.22980063,2.498327359,3.171147237,0.020485211,0.037497161,0.032338983
1968/6/21,900.93,-1.388980101,2.834876645,2.639736902,3.145094521,0.00214683,0.015292553,0.026864685
1968/6/28,897.8,-0.347418778,1.931337618,2.494276248,2.967024013,-0.018669115,-0.008065407,0.043650102
1968/7/5,903.51,0.635999109,1.960347516,2.239090602,2.715553183,-0.01106587,0.002518752,0.039664457
1968/7/12,922.46,2.09737579,3.530674813,2.564309148,2.764107036,0.023897528,0.02611849,0.045825586
1968/7/19,913.92,-0.9257854,2.352405524,2.443691368,2.668638945,0.017955001,0.038167939,0.004804574
1968/7/26,888.47,-2.784707633,3.928133754,2.942890402,2.674066196,-0.016646191,0.027061707,-0.014475552
1968/8/2,871.27,-1.935912299,3.196506354,3.251930111,2.724676739,-0.055492921,0.008928158,-0.056822118
1968/8/9,869.65,-0.185935474,2.238112181,2.928789453,2.663808653,-0.048439688,0.035248322,-0.055385384
1968/8/16,885.89,1.867417927,2.828724199,3.047869122,2.710432464,-0.002903868,0.05924624,-0.036059759
1968/8/23,892.34,0.728081365,2.31405705,2.644349946,2.693838865,0.024183089,0.050058837,-0.001923808
1968/8/30,896.01,0.411278212,1.759419056,2.285078121,2.592032945,0.030311045,0.066120128,-0.00572589
1968/9/6,921.25,2.816932847,3.984330532,2.721632709,2.73824377,0.039914662,0.10297639,0.015117958
1968/9/13,917.21,-0.4385346,2.626865672,2.671168077,2.720909522,0.027870543,0.09511074,-0.017418878
1968/9/20,924.42,0.786079524,2.224136239,2.648687875,2.745309407,0.031707235,0.119084801,-0.01061712
1968/9/27,933.8,1.014690292,2.704398434,2.884932719,2.807313651,0.013622795,0.110780687,0.007715966
1968/10/4,952.95,2.050760334,3.287641893,2.710760559,2.787060907,0.038965995,0.100645638,0.026078623
1968/10/11,949.59,-0.352589328,2.130227189,2.586600939,2.768546046,0.027227883,0.048471331,0.034231506
1968/10/18,967.49,1.885024063,3.075011321,2.799319709,2.69745251,0.036078389,0.077803153,0.078920956
1968/10/25,961.28,-0.641867099,2.584006036,2.76922161,2.646410817,0.008741277,0.060980321,0.082315323
1968/11/1,948.41,-1.33883988,2.559087883,2.587083107,2.673158792,-0.001242642,0.031766408,0.107166622
1968/11/8,958.98,1.114496895,3.015573433,2.808419668,2.688729561,-0.008795957,0.050464997,0.11147427
1968/11/15,965.88,0.719514484,2.085549229,2.561054145,2.669687243,0.004785286,0.074417673,0.120380466
1968/11/22,967.06,0.122168385,2.091357104,2.437891913,2.697348747,0.019664491,0.080176034,0.106463313
1968/11/29,985.08,1.863379728,2.905714227,2.524548498,2.607464055,0.027216417,0.095750834,0.120491384
1968/12/6,978.24,-0.694359849,2.537864945,2.405121376,2.600047328,0.012796621,0.069254984,0.102552832
1968/12/13,981.29,0.311784429,2.238714426,2.443412675,2.601262177,0.014714702,0.074067993,0.114342494
1968/12/20,966.99,-1.457265436,3.515780248,2.799518461,2.668877328,-0.018363991,0.073324232,0.0897381
1968/12/27,952.51,-1.49743017,2.481928458,2.693572019,2.601734542,-0.026302339,0.060937848,0.052380952
1969/1/3,951.88,-0.066141038,2.467165699,2.675897208,2.629812751,-0.029970753,0.053535655,0.05618925
1969/1/10,925.52,-2.769256629,4.265243518,3.182529481,2.728998767,-0.042885655,0.003317217,0.029522348
1969/1/17,935.53,1.081554153,3.079349987,3.073421916,2.77027743,-0.017826584,0.023645396,0.062715831
1969/1/24,938.58,0.326018407,2.45849946,3.067564666,2.761895061,-0.013972349,0.056400329,0.084988325
1969/1/31,946.04,0.794817703,2.109569776,2.978165685,2.686394757,0.02217132,0.085817255,0.095511603
1969/2/7,947.84,0.190266796,1.870956831,2.379594013,2.668512057,0.013158317,0.089909734,0.128327223
1969/2/14,951.94,0.432562458,1.825202566,2.066057158,2.646332512,0.014234269,0.074557789,0.138221298
1969/2/20,916.64,-3.708216904,4.401537912,2.551816771,2.770984486,-0.03107691,0.027231773,0.078653801
1969/2/28,905.2,-1.248036307,2.574620353,2.668079415,2.774047436,-0.044986496,0.010256582,0.077054876
1969/3/7,911.17,0.659522757,3.225806452,3.006791821,2.856305105,-0.04282833,-0.010941655,0.090908002
1969/3/14,904.27,-0.757268128,3.204670918,3.351658908,2.830379327,-0.013494938,-0.014108001,0.079660916
1969/3/21,920,1.739524699,3.361827773,3.091731374,2.90370427,0.016349978,-0.004781376,0.113734035
1969/3/28,935.47,1.681521739,3.27173913,3.266011068,2.970752056,0.026669008,0.001788392,0.112767198
1969/4/3,927.29,-0.874426759,2.223481245,3.015429766,2.8006052,0.025456998,-0.026926911,0.071008651
1969/4/11,933.45,0.664301351,3.267586192,3.031158585,2.81629155,0.014619565,-0.016996809,0.030650664
1969/4/18,924.81,-0.925598586,2.303283518,2.766522521,2.803356889,-0.011395341,-0.044114151,0.030256782
1969/4/25,924,-0.087585558,2.25992366,2.513568654,2.815886379,-0.003547973,-0.038781625,0.01983378
1969/5/2,957.16,3.588744589,4.826839827,3.164408299,3.062209962,0.025400396,0.009225968,0.041285452
1969/5/9,961.6,0.463872289,2.089514815,2.869890455,3.084235983,0.039781144,0.002732069,0.05333494
1969/5/16,967.29,0.59172213,2.475041597,2.912829975,2.923694623,0.046850649,0.001459809,0.075986118
1969/5/23,947.44,-2.052125009,2.863670668,3.063766727,2.947782149,-0.010155042,-0.020288296,0.058261103
